source_image,cow_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,saved_path
LabeledImages/KQ25008035_4.jpg,KQ25008035,2,424,666,1054,train/KQ25008035/KQ25008035_4_label.jpg
LabeledImages/KQ25008036_3.jpg,KQ25008036,423,481,1435,1468,train/KQ25008036/KQ25008036_3_label.jpg
LabeledImages/KQ25008036_5.jpg,KQ25008036,241,475,1308,1524,train/KQ25008036/KQ25008036_5_label.jpg
LabeledImages/KQ25008037_1.jpg,KQ25008037,847,395,1768,1297,train/KQ25008037/KQ25008037_1_label.jpg
LabeledImages/KQ25008037_2.jpg,KQ25008037,1587,196,2522,1066,train/KQ25008037/KQ25008037_2_label.jpg
LabeledImages/KQ25008037_5.jpg,KQ25008037,788,679,1624,1482,train/KQ25008037/KQ25008037_5_label.jpg
LabeledImages/KQ25008039_2.jpg,KQ25008039,255,239,982,1237,train/KQ25008039/KQ25008039_2_label.jpg
LabeledImages/KQ25008043_1.jpg,KQ25008043,0,187,817,1149,train/KQ25008043/KQ25008043_1_label.jpg
LabeledImages/KQ25008043_4.jpg,KQ25008043,340,577,821,1144,train/KQ25008043/KQ25008043_4_label.jpg
LabeledImages/KQ25008050_1.jpg,KQ25008050,234,355,880,1038,train/KQ25008050/KQ25008050_1_label.jpg
LabeledImages/KQ25008051_1.jpg,KQ25008051,133,525,813,1354,train/KQ25008051/KQ25008051_1_label.jpg
LabeledImages/KQ25008053_1.jpg,KQ25008053,137,393,854,1232,train/KQ25008053/KQ25008053_1_label.jpg
LabeledImages/KQ25008060_1.jpg,KQ25008060,362,715,843,1267,train/KQ25008060/KQ25008060_1_label.jpg
LabeledImages/KQ25008062_1.jpg,KQ25008062,313,466,938,1159,train/KQ25008062/KQ25008062_1_label.jpg
LabeledImages/KQ25008062_2.jpg,KQ25008062,135,423,918,1333,train/KQ25008062/KQ25008062_2_label.jpg
LabeledImages/KQ25008074_2.jpg,KQ25008074,294,170,926,928,train/KQ25008074/KQ25008074_2_label.jpg
LabeledImages/KQ25008074_4.jpg,KQ25008074,0,287,680,923,train/KQ25008074/KQ25008074_4_label.jpg
LabeledImages/KQ25008096_2.jpg,KQ25008096,111,74,1070,1280,train/KQ25008096/KQ25008096_2_label.jpg
LabeledImages/KQ25008096_4.jpg,KQ25008096,0,650,706,1561,train/KQ25008096/KQ25008096_4_label.jpg
LabeledImages/KQ25008097_1.jpg,KQ25008097,97,64,1073,889,train/KQ25008097/KQ25008097_1_label.jpg
LabeledImages/KQ25008098_2.jpg,KQ25008098,42,27,1007,1581,train/KQ25008098/KQ25008098_2_label.jpg
LabeledImages/KQ25008103_5.jpg,KQ25008103,869,1077,1823,2217,train/KQ25008103/KQ25008103_5_label.jpg
LabeledImages/KQ25008104_1.jpg,KQ25008104,707,1396,1482,2214,train/KQ25008104/KQ25008104_1_label.jpg
LabeledImages/KQ25008104_2.jpg,KQ25008104,744,976,1767,2152,train/KQ25008104/KQ25008104_2_label.jpg
LabeledImages/KQ25008104_3.jpg,KQ25008104,0,2114,1491,3736,train/KQ25008104/KQ25008104_3_label.jpg
LabeledImages/KQ25008104_4.jpg,KQ25008104,2366,1409,4284,3554,train/KQ25008104/KQ25008104_4_label.jpg
LabeledImages/KQ25008105_1.jpg,KQ25008105,1657,2070,2977,3273,train/KQ25008105/KQ25008105_1_label.jpg
LabeledImages/KQ25008105_2.jpg,KQ25008105,1813,1858,3421,3323,train/KQ25008105/KQ25008105_2_label.jpg
LabeledImages/KQ25008105_3.jpg,KQ25008105,2413,1807,4021,3292,train/KQ25008105/KQ25008105_3_label.jpg
LabeledImages/KQ25008112_1.jpg,KQ25008112,1394,1850,3278,3775,train/KQ25008112/KQ25008112_1_label.jpg
LabeledImages/KQ25008112_2.jpg,KQ25008112,1980,2133,4284,4567,train/KQ25008112/KQ25008112_2_label.jpg
LabeledImages/KQ25008121_2.jpg,KQ25008121,2468,1998,4228,3964,train/KQ25008121/KQ25008121_2_label.jpg
LabeledImages/KQ25008121_3.jpg,KQ25008121,2719,2110,4284,3946,train/KQ25008121/KQ25008121_3_label.jpg
LabeledImages/KQ25008122_1.jpg,KQ25008122,651,580,1517,1652,train/KQ25008122/KQ25008122_1_label.jpg
LabeledImages/KQ25008123_1.jpg,KQ25008123,1669,1070,2476,1928,train/KQ25008123/KQ25008123_1_label.jpg
LabeledImages/KQ25008124_1.jpg,KQ25008124,1570,1775,3433,3831,train/KQ25008124/KQ25008124_1_label.jpg
LabeledImages/KQ25008124_2.jpg,KQ25008124,2178,1649,4000,3732,train/KQ25008124/KQ25008124_2_label.jpg
LabeledImages/KQ25008124_3.jpg,KQ25008124,2236,2276,4010,4304,train/KQ25008124/KQ25008124_3_label.jpg
LabeledImages/KQ25008124_5.jpg,KQ25008124,135,1506,1950,3562,train/KQ25008124/KQ25008124_5_label.jpg
LabeledImages/KQ25008125_1.jpg,KQ25008125,899,1613,1573,2345,train/KQ25008125/KQ25008125_1_label.jpg
LabeledImages/KQ25008125_3.jpg,KQ25008125,20,998,1082,2160,train/KQ25008125/KQ25008125_3_label.jpg
LabeledImages/KQ25008125_4.jpg,KQ25008125,1360,1338,2881,3055,train/KQ25008125/KQ25008125_4_label.jpg
LabeledImages/KQ25008125_5.jpg,KQ25008125,1743,1355,3024,3086,train/KQ25008125/KQ25008125_5_label.jpg
LabeledImages/KQ25008126_2.jpg,KQ25008126,655,508,1913,1837,train/KQ25008126/KQ25008126_2_label.jpg
LabeledImages/KQ25008126_3.jpg,KQ25008126,1519,1141,2810,2499,train/KQ25008126/KQ25008126_3_label.jpg
LabeledImages/KQ25008128_1.jpg,KQ25008128,102,185,1084,1104,train/KQ25008128/KQ25008128_1_label.jpg
LabeledImages/KQ25008131_1.jpg,KQ25008131,1617,688,3362,2246,train/KQ25008131/KQ25008131_1_label.jpg
LabeledImages/KQ25008140_1.jpg,KQ25008140,1795,1053,2617,1988,train/KQ25008140/KQ25008140_1_label.jpg
LabeledImages/KQ25008140_2.jpg,KQ25008140,539,1015,1566,2056,train/KQ25008140/KQ25008140_2_label.jpg
LabeledImages/KQ25008140_3.jpg,KQ25008140,1881,973,2937,2058,train/KQ25008140/KQ25008140_3_label.jpg
LabeledImages/KQ25008142_1.jpg,KQ25008142,1520,1019,2612,2185,train/KQ25008142/KQ25008142_1_label.jpg
LabeledImages/KQ25008142_2.jpg,KQ25008142,1815,955,2783,1986,train/KQ25008142/KQ25008142_2_label.jpg
LabeledImages/KQ25008142_5.jpg,KQ25008142,218,1252,1267,2272,train/KQ25008142/KQ25008142_5_label.jpg
LabeledImages/KQ25008143_1.jpg,KQ25008143,376,108,1123,894,train/KQ25008143/KQ25008143_1_label.jpg
LabeledImages/KQ25008146_1.jpg,KQ25008146,1265,1614,2832,3216,train/KQ25008146/KQ25008146_1_label.jpg
LabeledImages/KQ25008147_1.jpg,KQ25008147,245,85,1093,853,train/KQ25008147/KQ25008147_1_label.jpg
LabeledImages/KQ25008148_1.jpg,KQ25008148,1694,1137,2461,1973,train/KQ25008148/KQ25008148_1_label.jpg
LabeledImages/KQ25008148_5.jpg,KQ25008148,2278,743,3404,2041,train/KQ25008148/KQ25008148_5_label.jpg
LabeledImages/KQ25008149_3.jpg,KQ25008149,666,771,2272,2560,train/KQ25008149/KQ25008149_3_label.jpg
LabeledImages/KQ25008153_3.jpg,KQ25008153,302,971,1853,2536,train/KQ25008153/KQ25008153_3_label.jpg
LabeledImages/KQ25008154_1.jpg,KQ25008154,85,266,965,1203,train/KQ25008154/KQ25008154_1_label.jpg
LabeledImages/KQ25008155_1.jpg,KQ25008155,903,586,2443,1906,train/KQ25008155/KQ25008155_1_label.jpg
LabeledImages/KQ25008156_3.jpg,KQ25008156,616,1867,2555,3957,train/KQ25008156/KQ25008156_3_label.jpg
LabeledImages/KQ25008159_1.jpg,KQ25008159,1714,1393,2502,2181,train/KQ25008159/KQ25008159_1_label.jpg
LabeledImages/KQ25008162_1.jpg,KQ25008162,0,196,975,1160,train/KQ25008162/KQ25008162_1_label.jpg
LabeledImages/KQ25008166_1.jpg,KQ25008166,286,161,1106,1006,train/KQ25008166/KQ25008166_1_label.jpg
LabeledImages/KQ25008167_1.jpg,KQ25008167,0,360,717,1063,train/KQ25008167/KQ25008167_1_label.jpg
LabeledImages/KQ25008172_1.jpg,KQ25008172,0,86,1261,1188,train/KQ25008172/KQ25008172_1_label.jpg
LabeledImages/KQ25008174_1.jpg,KQ25008174,398,62,1279,1010,train/KQ25008174/KQ25008174_1_label.jpg
LabeledImages/KQ25008175_1.jpg,KQ25008175,93,185,1279,1442,train/KQ25008175/KQ25008175_1_label.jpg
LabeledImages/KQ25008176_1.jpg,KQ25008176,1196,878,2443,2206,train/KQ25008176/KQ25008176_1_label.jpg
LabeledImages/KQ25008176_2.jpg,KQ25008176,2694,798,3691,1762,train/KQ25008176/KQ25008176_2_label.jpg
LabeledImages/KQ25008176_5.jpg,KQ25008176,1108,959,2094,1978,train/KQ25008176/KQ25008176_5_label.jpg
LabeledImages/KQ25008177_1.jpg,KQ25008177,232,0,1279,1043,train/KQ25008177/KQ25008177_1_label.jpg
LabeledImages/KQ25008180_1.jpg,KQ25008180,210,34,1114,865,train/KQ25008180/KQ25008180_1_label.jpg
LabeledImages/KQ25008185_1.jpg,KQ25008185,252,319,1044,1113,train/KQ25008185/KQ25008185_1_label.jpg
LabeledImages/KQ25008186_1.jpg,KQ25008186,173,186,869,922,train/KQ25008186/KQ25008186_1_label.jpg
LabeledImages/KQ25008187_1.jpg,KQ25008187,127,460,936,1444,train/KQ25008187/KQ25008187_1_label.jpg
LabeledImages/KQ25008188_1.jpg,KQ25008188,222,211,1173,1093,train/KQ25008188/KQ25008188_1_label.jpg
LabeledImages/KQ25008190_2.jpg,KQ25008190,2030,1371,3673,3509,train/KQ25008190/KQ25008190_2_label.jpg
LabeledImages/KQ25008192_1.jpg,KQ25008192,371,374,1149,1012,train/KQ25008192/KQ25008192_1_label.jpg
LabeledImages/KQ25008194_1.jpg,KQ25008194,143,147,1007,968,train/KQ25008194/KQ25008194_1_label.jpg
LabeledImages/KQ25008195_1.jpg,KQ25008195,164,164,1168,1192,train/KQ25008195/KQ25008195_1_label.jpg
LabeledImages/KQ25008196_1.jpg,KQ25008196,0,106,1279,1308,train/KQ25008196/KQ25008196_1_label.jpg
LabeledImages/KQ25008197_1.jpg,KQ25008197,1496,1290,3332,3435,train/KQ25008197/KQ25008197_1_label.jpg
LabeledImages/KQ25008197_2.jpg,KQ25008197,2174,1348,4284,3864,train/KQ25008197/KQ25008197_2_label.jpg
LabeledImages/KQ25008197_5.jpg,KQ25008197,377,1355,2213,3445,train/KQ25008197/KQ25008197_5_label.jpg
LabeledImages/KQ25008199_1.jpg,KQ25008199,238,128,1014,1008,train/KQ25008199/KQ25008199_1_label.jpg
LabeledImages/KQ25008199_2.jpg,KQ25008199,243,137,1015,986,train/KQ25008199/KQ25008199_2_label.jpg
LabeledImages/KQ25008202_1.jpg,KQ25008202,882,966,1573,1641,train/KQ25008202/KQ25008202_1_label.jpg
LabeledImages/KQ25008202_2.jpg,KQ25008202,428,766,1202,1505,train/KQ25008202/KQ25008202_2_label.jpg
LabeledImages/KQ25008206_1.jpg,KQ25008206,521,284,1746,1599,train/KQ25008206/KQ25008206_1_label.jpg
LabeledImages/KQ25008208_1.jpg,KQ25008208,681,482,2496,2527,train/KQ25008208/KQ25008208_1_label.jpg
LabeledImages/KQ25008213_1.jpg,KQ25008213,622,696,1848,1804,train/KQ25008213/KQ25008213_1_label.jpg
LabeledImages/KQ25008213_2.jpg,KQ25008213,118,1018,1262,2043,train/KQ25008213/KQ25008213_2_label.jpg
LabeledImages/KQ25008213_3.jpg,KQ25008213,1095,642,2364,1761,train/KQ25008213/KQ25008213_3_label.jpg
LabeledImages/KQ25008215_1.jpg,KQ25008215,908,1317,1928,2407,train/KQ25008215/KQ25008215_1_label.jpg
LabeledImages/KQ25008216_1.jpg,KQ25008216,638,757,2503,2652,train/KQ25008216/KQ25008216_1_label.jpg
LabeledImages/KQ25008217_1.jpg,KQ25008217,889,1186,2324,2546,train/KQ25008217/KQ25008217_1_label.jpg
LabeledImages/KQ25008218_1.jpg,KQ25008218,994,1706,2514,3126,train/KQ25008218/KQ25008218_1_label.jpg
LabeledImages/KQ25008222_1.jpg,KQ25008222,353,780,2268,2875,train/KQ25008222/KQ25008222_1_label.jpg
LabeledImages/KQ25008224_1.jpg,KQ25008224,1014,1120,1894,2130,train/KQ25008224/KQ25008224_1_label.jpg
LabeledImages/KQ25008239_2.jpg,KQ25008239,818,1401,2253,2686,train/KQ25008239/KQ25008239_2_label.jpg
LabeledImages/KQ25008239_4.jpg,KQ25008239,1343,1448,2528,2503,train/KQ25008239/KQ25008239_4_label.jpg
LabeledImages/KQ25008240_4.jpg,KQ25008240,918,1024,2258,2599,train/KQ25008240/KQ25008240_4_label.jpg
LabeledImages/KQ25008242_3.jpg,KQ25008242,800,786,2045,2656,train/KQ25008242/KQ25008242_3_label.jpg
LabeledImages/KQ25008242_4.jpg,KQ25008242,328,1093,1491,2806,train/KQ25008242/KQ25008242_4_label.jpg
LabeledImages/KQ25008244_1.jpg,KQ25008244,600,1078,2395,2813,train/KQ25008244/KQ25008244_1_label.jpg
LabeledImages/KQ25008245_4.jpg,KQ25008245,530,1151,1500,2026,train/KQ25008245/KQ25008245_4_label.jpg
LabeledImages/KQ25008250_1.jpg,KQ25008250,994,1226,2414,2616,train/KQ25008250/KQ25008250_1_label.jpg
LabeledImages/KQ25008256_1.jpg,KQ25008256,231,1058,2441,3038,train/KQ25008256/KQ25008256_1_label.jpg
LabeledImages/KQ25008258_1.jpg,KQ25008258,1004,1267,2214,2457,train/KQ25008258/KQ25008258_1_label.jpg
LabeledImages/KQ25008271_1.jpg,KQ25008271,592,766,2562,2676,train/KQ25008271/KQ25008271_1_label.jpg
LabeledImages/KQ25008276_2.jpg,KQ25008276,286,625,2069,2357,train/KQ25008276/KQ25008276_2_label.jpg
LabeledImages/KQ25008276_4.jpg,KQ25008276,35,644,1131,1716,train/KQ25008276/KQ25008276_4_label.jpg
LabeledImages/KQ25008278_2.jpg,KQ25008278,507,636,1898,1953,train/KQ25008278/KQ25008278_2_label.jpg
LabeledImages/KQ25008278_3.jpg,KQ25008278,219,263,2215,2165,train/KQ25008278/KQ25008278_3_label.jpg
LabeledImages/KQ25008279_1.jpg,KQ25008279,1086,745,1886,1615,train/KQ25008279/KQ25008279_1_label.jpg
LabeledImages/KQ25008280_1.jpg,KQ25008280,676,481,2901,2756,train/KQ25008280/KQ25008280_1_label.jpg
LabeledImages/KQ25008281_2.jpg,KQ25008281,933,745,1758,1558,train/KQ25008281/KQ25008281_2_label.jpg
LabeledImages/KQ25008292_1.jpg,KQ25008292,670,1037,2220,2482,train/KQ25008292/KQ25008292_1_label.jpg
LabeledImages/KQ25008407_1.jpg,KQ25008407,846,541,1876,1594,train/KQ25008407/KQ25008407_1_label.jpg
LabeledImages/KQ25008407_2.jpg,KQ25008407,1738,701,2728,1764,train/KQ25008407/KQ25008407_2_label.jpg
LabeledImages/KQ25008407_3.jpg,KQ25008407,798,559,1634,1446,train/KQ25008407/KQ25008407_3_label.jpg
LabeledImages/KQ25008410_1.jpg,KQ25008410,966,846,2062,1806,train/KQ25008410/KQ25008410_1_label.jpg
LabeledImages/KQ25008410_3.jpg,KQ25008410,292,847,1117,1551,train/KQ25008410/KQ25008410_3_label.jpg
LabeledImages/KQ25008410_5.jpg,KQ25008410,1562,721,2233,1337,train/KQ25008410/KQ25008410_5_label.jpg
LabeledImages/KQ25008412_5.jpg,KQ25008412,142,114,987,1088,train/KQ25008412/KQ25008412_5_label.jpg
LabeledImages/KQ25008413_1.jpg,KQ25008413,846,722,1946,1830,train/KQ25008413/KQ25008413_1_label.jpg
LabeledImages/KQ25008415_1.jpg,KQ25008415,810,634,1899,1635,train/KQ25008415/KQ25008415_1_label.jpg
LabeledImages/KQ25008415_2.jpg,KQ25008415,1091,733,2154,1749,train/KQ25008415/KQ25008415_2_label.jpg
LabeledImages/KQ25008416_1.jpg,KQ25008416,988,785,2267,2061,train/KQ25008416/KQ25008416_1_label.jpg
LabeledImages/KQ25008416_3.jpg,KQ25008416,240,958,1315,2004,train/KQ25008416/KQ25008416_3_label.jpg
LabeledImages/KQ25008431_2.jpg,KQ25008431,105,159,940,1084,train/KQ25008431/KQ25008431_2_label.jpg
LabeledImages/KQ25008435_1.jpg,KQ25008435,853,759,2012,1870,train/KQ25008435/KQ25008435_1_label.jpg
LabeledImages/KQ25008435_2.jpg,KQ25008435,394,805,1527,1843,train/KQ25008435/KQ25008435_2_label.jpg
LabeledImages/KQ25008435_3.jpg,KQ25008435,1320,793,2412,1819,train/KQ25008435/KQ25008435_3_label.jpg
LabeledImages/KQ25008445_1.jpg,KQ25008445,731,557,1861,1778,train/KQ25008445/KQ25008445_1_label.jpg
LabeledImages/KQ25008445_4.jpg,KQ25008445,562,624,1317,1398,train/KQ25008445/KQ25008445_4_label.jpg
LabeledImages/KQ25008446_1.jpg,KQ25008446,916,638,1719,1394,train/KQ25008446/KQ25008446_1_label.jpg
LabeledImages/KQ25008446_2.jpg,KQ25008446,909,631,1716,1404,train/KQ25008446/KQ25008446_2_label.jpg
LabeledImages/KQ25008446_3.jpg,KQ25008446,613,653,1548,1522,train/KQ25008446/KQ25008446_3_label.jpg
LabeledImages/KQ25008446_4.jpg,KQ25008446,59,759,1027,1646,train/KQ25008446/KQ25008446_4_label.jpg
LabeledImages/KQ25008446_5.jpg,KQ25008446,1650,785,2379,1456,train/KQ25008446/KQ25008446_5_label.jpg
LabeledImages/KQ25008453_1.jpg,KQ25008453,591,677,2018,2052,train/KQ25008453/KQ25008453_1_label.jpg
LabeledImages/KQ25008453_2.jpg,KQ25008453,114,478,1474,1684,train/KQ25008453/KQ25008453_2_label.jpg
LabeledImages/KQ25008461_1.jpg,KQ25008461,838,1292,2030,2400,train/KQ25008461/KQ25008461_1_label.jpg
LabeledImages/KQ25008467_1.jpg,KQ25008467,814,960,2332,2339,train/KQ25008467/KQ25008467_1_label.jpg
LabeledImages/KQ25008473_1.jpg,KQ25008473,0,490,1270,1872,train/KQ25008473/KQ25008473_1_label.jpg
LabeledImages/KQ25008473_2.jpg,KQ25008473,0,471,1195,1604,train/KQ25008473/KQ25008473_2_label.jpg
LabeledImages/KQ25008473_3.jpg,KQ25008473,1300,1163,2169,1955,train/KQ25008473/KQ25008473_3_label.jpg
LabeledImages/KQ25008473_4.jpg,KQ25008473,1307,1170,2168,1966,train/KQ25008473/KQ25008473_4_label.jpg
LabeledImages/KQ25008473_5.jpg,KQ25008473,1758,871,2678,1721,train/KQ25008473/KQ25008473_5_label.jpg
LabeledImages/KQ25008474_2.jpg,KQ25008474,105,304,1674,1881,train/KQ25008474/KQ25008474_2_label.jpg
LabeledImages/KQ25008474_3.jpg,KQ25008474,678,377,1943,1755,train/KQ25008474/KQ25008474_3_label.jpg
LabeledImages/KQ25008478_1.jpg,KQ25008478,780,646,1939,1809,train/KQ25008478/KQ25008478_1_label.jpg
LabeledImages/KQ25008478_2.jpg,KQ25008478,241,924,1385,2068,train/KQ25008478/KQ25008478_2_label.jpg
LabeledImages/KQ25008480_1.jpg,KQ25008480,717,656,1969,1885,train/KQ25008480/KQ25008480_1_label.jpg
LabeledImages/KQ25008480_2.jpg,KQ25008480,1313,714,2341,1792,train/KQ25008480/KQ25008480_2_label.jpg
LabeledImages/KQ25008480_3.jpg,KQ25008480,360,874,1415,2080,train/KQ25008480/KQ25008480_3_label.jpg
LabeledImages/KQ25008482_1.jpg,KQ25008482,872,526,2346,1993,train/KQ25008482/KQ25008482_1_label.jpg
LabeledImages/KQ25008483_3.jpg,KQ25008483,751,572,2197,2199,train/KQ25008483/KQ25008483_3_label.jpg
LabeledImages/KQ25008487_1.jpg,KQ25008487,706,1081,1652,2144,train/KQ25008487/KQ25008487_1_label.jpg
LabeledImages/KQ25008487_2.jpg,KQ25008487,1541,632,2238,1523,train/KQ25008487/KQ25008487_2_label.jpg
LabeledImages/KQ25008487_3.jpg,KQ25008487,702,1081,1663,2137,train/KQ25008487/KQ25008487_3_label.jpg
LabeledImages/KQ25008488_3.jpg,KQ25008488,816,1199,1935,2383,train/KQ25008488/KQ25008488_3_label.jpg
LabeledImages/KQ25008489_1.jpg,KQ25008489,907,942,1855,1954,train/KQ25008489/KQ25008489_1_label.jpg
LabeledImages/KQ25008489_2.jpg,KQ25008489,1519,874,2259,1618,train/KQ25008489/KQ25008489_2_label.jpg
LabeledImages/KQ25008499_1.jpg,KQ25008499,876,769,1760,1737,train/KQ25008499/KQ25008499_1_label.jpg
LabeledImages/KQ25008499_2.jpg,KQ25008499,1206,376,2456,1626,train/KQ25008499/KQ25008499_2_label.jpg
LabeledImages/KQ25008529_1.jpg,KQ25008529,1581,368,2915,1487,train/KQ25008529/KQ25008529_1_label.jpg
LabeledImages/KQ25008529_2.jpg,KQ25008529,571,558,1825,1838,train/KQ25008529/KQ25008529_2_label.jpg
LabeledImages/KQ25008529_5.jpg,KQ25008529,2542,783,3774,1795,train/KQ25008529/KQ25008529_5_label.jpg
LabeledImages/KQ25008537_1.jpg,KQ25008537,1136,413,2353,1499,train/KQ25008537/KQ25008537_1_label.jpg
LabeledImages/KQ25008537_2.jpg,KQ25008537,2221,679,3468,1786,train/KQ25008537/KQ25008537_2_label.jpg
LabeledImages/KQ25008537_3.jpg,KQ25008537,406,929,1690,2103,train/KQ25008537/KQ25008537_3_label.jpg
LabeledImages/KQ25008537_4.jpg,KQ25008537,653,856,1933,2026,train/KQ25008537/KQ25008537_4_label.jpg
LabeledImages/KQ25008538_4.jpg,KQ25008538,460,262,853,621,train/KQ25008538/KQ25008538_4_label.jpg
LabeledImages/KQ25008538_5.jpg,KQ25008538,654,243,1065,626,train/KQ25008538/KQ25008538_5_label.jpg
LabeledImages/KQ25008542_1.jpg,KQ25008542,1826,459,3923,2216,train/KQ25008542/KQ25008542_1_label.jpg
LabeledImages/KQ25008542_3.jpg,KQ25008542,599,228,2560,1864,train/KQ25008542/KQ25008542_3_label.jpg
LabeledImages/KQ25008542_5.jpg,KQ25008542,833,177,2480,1478,train/KQ25008542/KQ25008542_5_label.jpg
LabeledImages/KQ25008544_1.jpg,KQ25008544,1466,992,2767,2176,train/KQ25008544/KQ25008544_1_label.jpg
LabeledImages/KQ25008544_2.jpg,KQ25008544,2093,1100,3300,2175,train/KQ25008544/KQ25008544_2_label.jpg
LabeledImages/KQ25008549_1.jpg,KQ25008549,1155,327,2915,1698,train/KQ25008549/KQ25008549_1_label.jpg
LabeledImages/KQ25008549_3.jpg,KQ25008549,245,513,1620,1613,train/KQ25008549/KQ25008549_3_label.jpg
LabeledImages/KQ25008549_4.jpg,KQ25008549,2629,662,4004,1703,train/KQ25008549/KQ25008549_4_label.jpg
LabeledImages/KQ25008551_1.jpg,KQ25008551,595,660,1904,1668,train/KQ25008551/KQ25008551_1_label.jpg
LabeledImages/KQ25008551_3.jpg,KQ25008551,1250,502,2233,1320,train/KQ25008551/KQ25008551_3_label.jpg
LabeledImages/KQ25008551_5.jpg,KQ25008551,1726,635,2723,1390,train/KQ25008551/KQ25008551_5_label.jpg
LabeledImages/KQ25008554_4.jpg,KQ25008554,1616,878,2177,1354,train/KQ25008554/KQ25008554_4_label.jpg
LabeledImages/KQ25008576_1.jpg,KQ25008576,1588,405,3205,1820,train/KQ25008576/KQ25008576_1_label.jpg
LabeledImages/KQ25008576_2.jpg,KQ25008576,1030,674,2313,2028,train/KQ25008576/KQ25008576_2_label.jpg
LabeledImages/KQ25008579_2.jpg,KQ25008579,637,546,2499,2309,train/KQ25008579/KQ25008579_2_label.jpg
LabeledImages/KQ25008579_3.jpg,KQ25008579,1516,239,3606,1996,train/KQ25008579/KQ25008579_3_label.jpg
LabeledImages/KQ25008581_1.jpg,KQ25008581,1500,37,3080,1482,train/KQ25008581/KQ25008581_1_label.jpg
LabeledImages/KQ25008581_2.jpg,KQ25008581,1686,205,3277,1610,train/KQ25008581/KQ25008581_2_label.jpg
LabeledImages/KQ25008581_5.jpg,KQ25008581,1290,89,3230,1780,train/KQ25008581/KQ25008581_5_label.jpg
LabeledImages/KQ25008582_1.jpg,KQ25008582,1298,927,2408,2434,train/KQ25008582/KQ25008582_1_label.jpg
LabeledImages/KQ25008582_4.jpg,KQ25008582,2257,555,3445,1886,train/KQ25008582/KQ25008582_4_label.jpg
LabeledImages/KQ25008582_5.jpg,KQ25008582,2409,813,3274,2045,train/KQ25008582/KQ25008582_5_label.jpg
LabeledImages/KQ25008583_1.jpg,KQ25008583,1828,628,2642,1457,train/KQ25008583/KQ25008583_1_label.jpg
LabeledImages/KQ25008583_3.jpg,KQ25008583,1554,592,2456,1410,train/KQ25008583/KQ25008583_3_label.jpg
LabeledImages/KQ25008583_4.jpg,KQ25008583,1613,817,2750,1825,train/KQ25008583/KQ25008583_4_label.jpg
LabeledImages/KQ25008583_5.jpg,KQ25008583,1738,814,2918,1881,train/KQ25008583/KQ25008583_5_label.jpg
LabeledImages/KQ25008584_2.jpg,KQ25008584,610,251,1126,700,train/KQ25008584/KQ25008584_2_label.jpg
LabeledImages/KQ25008584_3.jpg,KQ25008584,488,309,1003,760,train/KQ25008584/KQ25008584_3_label.jpg
LabeledImages/KQ25008584_5.jpg,KQ25008584,731,337,1084,628,train/KQ25008584/KQ25008584_5_label.jpg
LabeledImages/KQ25008585_1.jpg,KQ25008585,2222,733,3300,1679,train/KQ25008585/KQ25008585_1_label.jpg
LabeledImages/KQ25008585_2.jpg,KQ25008585,2468,612,3568,1584,train/KQ25008585/KQ25008585_2_label.jpg
LabeledImages/KQ25008594_1.jpg,KQ25008594,579,182,1170,814,train/KQ25008594/KQ25008594_1_label.jpg
LabeledImages/KQ25008597_1.jpg,KQ25008597,1762,434,3214,1648,train/KQ25008597/KQ25008597_1_label.jpg
LabeledImages/KQ25008607_1.jpg,KQ25008607,257,698,1618,2054,train/KQ25008607/KQ25008607_1_label.jpg
LabeledImages/KQ25008607_2.jpg,KQ25008607,1281,490,2571,1718,train/KQ25008607/KQ25008607_2_label.jpg
LabeledImages/KQ25008607_3.jpg,KQ25008607,1663,636,2899,1806,train/KQ25008607/KQ25008607_3_label.jpg
LabeledImages/KQ25008607_5.jpg,KQ25008607,1673,632,2919,1810,train/KQ25008607/KQ25008607_5_label.jpg
LabeledImages/KQ25008610_1.jpg,KQ25008610,887,435,2185,1554,train/KQ25008610/KQ25008610_1_label.jpg
LabeledImages/KQ25008610_2.jpg,KQ25008610,0,424,1334,1572,train/KQ25008610/KQ25008610_2_label.jpg
LabeledImages/KQ25008610_3.jpg,KQ25008610,1431,447,2561,1455,train/KQ25008610/KQ25008610_3_label.jpg
LabeledImages/KQ25008618_5.jpg,KQ25008618,313,158,766,737,train/KQ25008618/KQ25008618_5_label.jpg
LabeledImages/KQ25008619_2.jpg,KQ25008619,8,0,1184,1485,train/KQ25008619/KQ25008619_2_label.jpg
LabeledImages/KQ25008624_1.jpg,KQ25008624,650,348,2029,1690,train/KQ25008624/KQ25008624_1_label.jpg
LabeledImages/KQ25008626_1.jpg,KQ25008626,214,422,3456,4091,train/KQ25008626/KQ25008626_1_label.jpg
LabeledImages/KQ25008631_3.jpg,KQ25008631,1469,605,2286,1647,train/KQ25008631/KQ25008631_3_label.jpg
LabeledImages/KQ25008640_2.jpg,KQ25008640,0,502,1339,1840,train/KQ25008640/KQ25008640_2_label.jpg
LabeledImages/KQ25008648_1.jpg,KQ25008648,763,469,1782,1433,train/KQ25008648/KQ25008648_1_label.jpg
LabeledImages/KQ25008648_2.jpg,KQ25008648,1368,440,2424,1515,train/KQ25008648/KQ25008648_2_label.jpg
